seat_allotment,Phase,constituency_no,constituency_name,district,candidate,party,Votes
SP,2.00,25.00,Kanth,Moradabad,MOHD. NASIR,BSP,43820.00
SP,2.00,25.00,Kanth,Moradabad,FIZAULLAH CHAUDHRY,others,22908.00
SP,2.00,25.00,Kanth,Moradabad,MUHAMMED USMAN ALI,others,13931.00
SP,2.00,25.00,Kanth,Moradabad,DINESH KUMAR SAINI,Independent,10924.00
SP,2.00,25.00,Kanth,Moradabad,AFAK ALI KHAN,RLD,3458.00
SP,2.00,25.00,Kanth,Moradabad,KASHIF,Independent,1744.00
SP,2.00,25.00,Kanth,Moradabad,None of the Above,None of the Above,1199.00
SP,2.00,25.00,Kanth,Moradabad,RAMRAKSHPAL,others,1086.00
SP,2.00,25.00,Kanth,Moradabad,MOHAMMAD AMIL,others,950.00
SP,2.00,25.00,Kanth,Moradabad,RAFIULLAH KHAN,Independent,866.00
SP,2.00,25.00,Kanth,Moradabad,MADAN LAL SINGH,others,861.00
SP,2.00,25.00,Kanth,Moradabad,MOHD ISRAR,Independent,744.00
SP,2.00,25.00,Kanth,Moradabad,SATISH KUMAR,others,351.00
SP,2.00,26.00,Thkurdwara,Moradabad,NAVAB JAN,SP,107865.00
SP,2.00,26.00,Thkurdwara,Moradabad,RAJPAL SINGH CHAUHAN,BJP+,94456.00
SP,2.00,26.00,Thkurdwara,Moradabad,VIJAY YADAV,BSP,39821.00
SP,2.00,26.00,Thkurdwara,Moradabad,EJAJ AHMAD,others,9444.00
SP,2.00,26.00,Thkurdwara,Moradabad,ATEEQ AHMAD,others,1096.00
SP,2.00,26.00,Thkurdwara,Moradabad,None of the Above,None of the Above,1040.00
SP,2.00,26.00,Thkurdwara,Moradabad,ABID,Independent,771.00
SP,2.00,26.00,Thkurdwara,Moradabad,HARPAL SINGH,RLD,598.00
SP,2.00,26.00,Thkurdwara,Moradabad,JITENDRA KUMAR SHARMA,others,505.00
SP,2.00,26.00,Thkurdwara,Moradabad,SHAMSHAD HUSSAIN,Independent,504.00
SP,2.00,26.00,Thkurdwara,Moradabad,ATUL KUMAR,Independent,320.00
SP,2.00,27.00,Moradabad Rural,Moradabad,HAJI IKRAM QURESHI,SP,97916.00
SP,2.00,27.00,Moradabad Rural,Moradabad,HARIOM SHARMA,BJP+,69135.00
SP,2.00,27.00,Moradabad Rural,Moradabad,MOHD KAMRANUL HAQ,RLD,23404.00
SP,2.00,27.00,Moradabad Rural,Moradabad,PANNALAL URF BABLU SAINI,BSP,20054.00
SP,2.00,27.00,Moradabad Rural,Moradabad,MOHD ASLAM,others,3503.00
SP,2.00,27.00,Moradabad Rural,Moradabad,FAHEEM,Independent,2038.00
SP,2.00,27.00,Moradabad Rural,Moradabad,PRANSHU JOSHI,Independent,1565.00
SP,2.00,27.00,Moradabad Rural,Moradabad,BRAHMSWAROOP,others,771.00
SP,2.00,27.00,Moradabad Rural,Moradabad,None of the Above,None of the Above,639.00
SP,2.00,27.00,Moradabad Rural,Moradabad,PARUL SHARMA,Independent,363.00
SP,2.00,27.00,Moradabad Rural,Moradabad,NASERUDDIN,Independent,361.00
SP,2.00,27.00,Moradabad Rural,Moradabad,KUSUM,Independent,347.00
SP,2.00,27.00,Moradabad Rural,Moradabad,MOHD NASIR,Independent,287.00
SP,2.00,27.00,Moradabad Rural,Moradabad,RAMPRASAD,others,257.00
SP,2.00,27.00,Moradabad Rural,Moradabad,VIVEK GUPTA,others,234.00
SP,2.00,27.00,Moradabad Rural,Moradabad,MOHD ASLAM URF PASA,others,185.00
SP,2.00,27.00,Moradabad Rural,Moradabad,DINESH KUMAR,others,165.00
SP,2.00,27.00,Moradabad Rural,Moradabad,DINESH KUMAR YADAV,others,143.00
SP,2.00,28.00,Moradabad Nagar,Moradabad,RITESH KUMAR GUPTA,BJP+,123467.00
SP,2.00,28.00,Moradabad Nagar,Moradabad,MOHAMMAD YUSUF ANSARI,SP,120274.00
SP,2.00,28.00,Moradabad Nagar,Moradabad,ATEEQ AHMED SAIFI,BSP,24650.00
SP,2.00,28.00,Moradabad Nagar,Moradabad,B.K SAINI,others,2022.00
SP,2.00,28.00,Moradabad Nagar,Moradabad,RAUF,RLD,1035.00
SP,2.00,28.00,Moradabad Nagar,Moradabad,GYANENDRA KUMAR,Independent,966.00
SP,2.00,28.00,Moradabad Nagar,Moradabad,SHAHBUDDIN,others,947.00
SP,2.00,28.00,Moradabad Nagar,Moradabad,None of the Above,None of the Above,855.00
SP,2.00,28.00,Moradabad Nagar,Moradabad,ABDUL RAUK,others,633.00
SP,2.00,28.00,Moradabad Nagar,Moradabad,HARKISHOR SINGH,others,420.00
SP,2.00,28.00,Moradabad Nagar,Moradabad,MAMTA GUPTA,Independent,414.00
SP,2.00,28.00,Moradabad Nagar,Moradabad,RISHI BHARDWAJ,Independent,223.00
SP,2.00,28.00,Moradabad Nagar,Moradabad,VINAY PRAKESH,others,212.00
SP,2.00,28.00,Moradabad Nagar,Moradabad,DRESPAL SINGH,others,211.00
SP,2.00,28.00,Moradabad Nagar,Moradabad,RAJEEV KUMAR DUBEY,others,205.00
SP,2.00,28.00,Moradabad Nagar,Moradabad,VIJETA GUPTA,others,145.00
SP,2.00,28.00,Moradabad Nagar,Moradabad,RADHEY SHYAM,others,126.00
SP,2.00,29.00,Kundarki,Moradabad,MOHAMMAD RIZWAN,SP,110561.00
SP,2.00,29.00,Kundarki,Moradabad,RAMVEER SINGH,BJP+,99740.00
SP,2.00,29.00,Kundarki,Moradabad,AKBAR HUSAIN,BSP,36071.00
SP,2.00,29.00,Kundarki,Moradabad,ISRAR HUSAIN,others,7025.00
SP,2.00,29.00,Kundarki,Moradabad,MOHAMMAD NABI,RLD,4078.00
SP,2.00,29.00,Kundarki,Moradabad,MOHD. ZAKI,Independent,1578.00
SP,2.00,29.00,Kundarki,Moradabad,PAPPU SINGH,Independent,1342.00
SP,2.00,29.00,Kundarki,Moradabad,None of the Above,None of the Above,1170.00
SP,2.00,29.00,Kundarki,Moradabad,RAMJANI,others,921.00
SP,2.00,29.00,Kundarki,Moradabad,MOHD. RAIS,Independent,504.00
SP,2.00,29.00,Kundarki,Moradabad,UVAIS,Independent,457.00
SP,2.00,29.00,Kundarki,Moradabad,FAYYAZUL HUSAIN,others,278.00
SP,2.00,29.00,Kundarki,Moradabad,SANTU URF SANTOSH KUMAR,others,246.00
SP,2.00,29.00,Kundarki,Moradabad,IRFAN ALI,Independent,191.00
SP,2.00,29.00,Kundarki,Moradabad,RAJENDRA,others,168.00
SP,2.00,30.00,Bilari,Moradabad,MOHD. FAEEM,SP,85682.00
SP,2.00,30.00,Bilari,Moradabad,SURESH SAINI,BJP+,72241.00
SP,2.00,30.00,Bilari,Moradabad,RISHIPAL SINGH,BSP,60976.00
SP,2.00,30.00,Bilari,Moradabad,ARIF HUSAIN,others,2666.00
SP,2.00,30.00,Bilari,Moradabad,ANIL CHAUDHARY,RLD,2493.00
SP,2.00,30.00,Bilari,Moradabad,YOGENDRA SINGH,Independent,1278.00
SP,2.00,30.00,Bilari,Moradabad,None of the Above,None of the Above,1123.00
SP,2.00,30.00,Bilari,Moradabad,RATANPAL,Independent,790.00
SP,2.00,30.00,Bilari,Moradabad,WASEEM AHMAD,Independent,704.00
SP,2.00,30.00,Bilari,Moradabad,MOHD MOHSIN KAMAL,Independent,306.00
SP,2.00,30.00,Bilari,Moradabad,HARI SINGH,others,269.00
SP,2.00,30.00,Bilari,Moradabad,DINESH SHARMA,Independent,220.00
SP,2.00,30.00,Bilari,Moradabad,VIJAY SINGH,others,218.00
SP,2.00,30.00,Bilari,Moradabad,ANANDI,Independent,150.00
INC,2.00,31.00,Chandausi (SC),Sambhal,GULAB DEVI,BJP+,104806.00
INC,2.00,31.00,Chandausi (SC),Sambhal,KM. VIMLESH KUMARI,INC,59337.00
INC,2.00,31.00,Chandausi (SC),Sambhal,VIRMAWATI,BSP,51049.00
INC,2.00,31.00,Chandausi (SC),Sambhal,JYOTASNA,others,3615.00
INC,2.00,31.00,Chandausi (SC),Sambhal,None of the Above,None of the Above,2135.00
INC,2.00,31.00,Chandausi (SC),Sambhal,RAVINDRA KUMAR,RLD,1278.00
INC,2.00,31.00,Chandausi (SC),Sambhal,BRHAM DEV,Independent,1257.00
INC,2.00,31.00,Chandausi (SC),Sambhal,RAMPAL SINGH,Independent,597.00
SP,2.00,32.00,Asmoli,Sambhal,PINKI YADAV,SP,97610.00
SP,2.00,32.00,Asmoli,Sambhal,NARENDRA SINGH,BJP+,76484.00
SP,2.00,32.00,Asmoli,Sambhal,AQEELURREHMAN KHAN,BSP,67457.00
SP,2.00,32.00,Asmoli,Sambhal,None of the Above,None of the Above,1872.00
SP,2.00,32.00,Asmoli,Sambhal,RAMSARAN,others,1689.00
SP,2.00,32.00,Asmoli,Sambhal,DHIRENDRA YADAV,RLD,1027.00
SP,2.00,32.00,Asmoli,Sambhal,PAPPU,Independent,960.00
SP,2.00,32.00,Asmoli,Sambhal,ASHARAF,others,906.00
SP,2.00,32.00,Asmoli,Sambhal,AJAY KUMAR,Independent,646.00
SP,2.00,32.00,Asmoli,Sambhal,MAHARAM SINGH,Independent,542.00
SP,2.00,32.00,Asmoli,Sambhal,ZAKIR HUSAIN,Independent,534.00
SP,2.00,32.00,Asmoli,Sambhal,ZAKIR KHAN,Independent,318.00
SP,2.00,33.00,Sambhal,Sambhal,IQBAL MEHMOOD,SP,79248.00
SP,2.00,33.00,Sambhal,Sambhal,ZIAURREHMAN,others,60426.00
SP,2.00,33.00,Sambhal,Sambhal,DR. ARVIND,BJP+,59976.00
SP,2.00,33.00,Sambhal,Sambhal,RAFATULLA,BSP,36705.00
SP,2.00,33.00,Sambhal,Sambhal,None of the Above,None of the Above,1683.00
SP,2.00,33.00,Sambhal,Sambhal,AJAY KUMAR,Independent,1361.00
SP,2.00,33.00,Sambhal,Sambhal,QAISER ABBAS,RLD,920.00
SP,2.00,33.00,Sambhal,Sambhal,SANTOSH KUMARI,Independent,842.00
SP,2.00,33.00,Sambhal,Sambhal,FARHAD A.,Independent,623.00
SP,2.00,33.00,Sambhal,Sambhal,NEM SINGH JATAV ADVOCATE,others,600.00
SP,2.00,34.00,Suar,Rampur,MOHAMMAD ABDULLAH AZAM KHAN,SP,106443.00
SP,2.00,34.00,Suar,Rampur,LAXMI SAINI,BJP+,53347.00
SP,2.00,34.00,Suar,Rampur,NAWAB KAZIM ALI KHAN,BSP,42233.00
SP,2.00,34.00,Suar,Rampur,ARSHAD WARSI,others,1283.00
SP,2.00,34.00,Suar,Rampur,NAVIN KUMAR,RLD,902.00
SP,2.00,34.00,Suar,Rampur,None of the Above,None of the Above,872.00
SP,2.00,34.00,Suar,Rampur,MAHAVEER SINGH,others,583.00
SP,2.00,34.00,Suar,Rampur,IKRAM,Independent,299.00
SP,2.00,35.00,Chamraua,Rampur,NASEER AHMAD KHAN,SP,87400.00
SP,2.00,35.00,Chamraua,Rampur,ALI YUSUF ALI,BSP,53024.00
SP,2.00,35.00,Chamraua,Rampur,MOHAN KUMAR LODHI,BJP+,50954.00
SP,2.00,35.00,Chamraua,Rampur,None of the Above,None of the Above,1077.00
SP,2.00,35.00,Chamraua,Rampur,RAKESH KUMAR,others,815.00
SP,2.00,35.00,Chamraua,Rampur,MURSHAD ALI,Independent,523.00
SP,2.00,35.00,Chamraua,Rampur,MOHD. RAFI,Independent,492.00
INC,2.00,36.00,Bilaspur,Rampur,BALDEV SINGH AULAKH,BJP+,99100.00
INC,2.00,36.00,Bilaspur,Rampur,SANJAY KAPOOR,INC,76741.00
INC,2.00,36.00,Bilaspur,Rampur,PRADEEP KUMAR,BSP,39344.00
INC,2.00,36.00,Bilaspur,Rampur,SHAHID HUSSAIN KHAN,others,2688.00
INC,2.00,36.00,Bilaspur,Rampur,SANTOSH SHARMA,RLD,2439.00
INC,2.00,36.00,Bilaspur,Rampur,None of the Above,None of the Above,1227.00
INC,2.00,36.00,Bilaspur,Rampur,HARENDER SINGH,others,781.00
INC,2.00,36.00,Bilaspur,Rampur,MAKDOOM AHMED,Independent,748.00
INC,2.00,36.00,Bilaspur,Rampur,SATYA PRAKASH,Independent,626.00
SP,2.00,37.00,Rampur,Rampur,MOHAMMAD AZAM KHAN,SP,102100.00
SP,2.00,37.00,Rampur,Rampur,SHIV BAHADUR SAXENA,BJP+,55258.00
SP,2.00,37.00,Rampur,Rampur,DR. TANVEER AHMAD KHAN,BSP,54248.00
SP,2.00,37.00,Rampur,Rampur,None of the Above,None of the Above,1191.00
SP,2.00,37.00,Rampur,Rampur,AHMAD ALI,Independent,952.00
SP,2.00,37.00,Rampur,Rampur,ASIM KHAN,RLD,901.00
SP,2.00,37.00,Rampur,Rampur,MOHD. HANEEF KHAN,Independent,423.00
SP,2.00,38.00,Milak (SC),Rampur,RAJBALA,BJP+,89861.00
SP,2.00,38.00,Milak (SC),Rampur,VIJAY SINGH,SP,73194.00
SP,2.00,38.00,Milak (SC),Rampur,RADHEY SHYAM RAHI,BSP,39271.00
SP,2.00,38.00,Milak (SC),Rampur,CHANDRAPAL SINGH,Independent,7914.00
SP,2.00,38.00,Milak (SC),Rampur,KAPIL DEV,others,1637.00
SP,2.00,38.00,Milak (SC),Rampur,None of the Above,None of the Above,1477.00
SP,2.00,38.00,Milak (SC),Rampur,INDRA SINGH MEHRA,RLD,1328.00
SP,2.00,38.00,Milak (SC),Rampur,MADHUBALA,others,827.00
SP,2.00,38.00,Milak (SC),Rampur,JAGATSINGH,Independent,825.00
SP,2.00,39.00,Dhanaura (SC),Amroha,RAJEEV KUMAR,BJP+,102943.00
SP,2.00,39.00,Dhanaura (SC),Amroha,JAGRAM SINGH,SP,64714.00
SP,2.00,39.00,Dhanaura (SC),Amroha,SANJEEV LAL,BSP,51952.00
SP,2.00,39.00,Dhanaura (SC),Amroha,KAPIL CHANDRA,RLD,3747.00
SP,2.00,39.00,Dhanaura (SC),Amroha,None of the Above,None of the Above,1824.00
SP,2.00,40.00,Naugawan sadat,Amroha,CHETAN CHAUHAN,BJP+,97030.00
SP,2.00,40.00,Naugawan sadat,Amroha,JAVED ABBAS,SP,76382.00
SP,2.00,40.00,Naugawan sadat,Amroha,JAIDEV,BSP,40172.00
SP,2.00,40.00,Naugawan sadat,Amroha,ASHFAQ ALI KHAN,RLD,14597.00
SP,2.00,40.00,Naugawan sadat,Amroha,SORAN SINGH,others,1528.00
SP,2.00,40.00,Naugawan sadat,Amroha,None of the Above,None of the Above,1132.00
SP,2.00,40.00,Naugawan sadat,Amroha,BRAHAM SINGH,Independent,856.00
SP,2.00,40.00,Naugawan sadat,Amroha,CHARAN SINGH,Independent,583.00
SP,2.00,40.00,Naugawan sadat,Amroha,IMAMULLA,others,578.00
SP,2.00,40.00,Naugawan sadat,Amroha,AMOD KUMAR,Independent,494.00
SP,2.00,40.00,Naugawan sadat,Amroha,SURENDRA,others,324.00
SP,2.00,40.00,Naugawan sadat,Amroha,PAWAN KUMAR,others,261.00
SP,2.00,40.00,Naugawan sadat,Amroha,UMESH,others,128.00
SP,2.00,40.00,Naugawan sadat,Amroha,KRISHNA PAL,others,125.00
SP,2.00,41.00,Amroha,Amroha,MEHBOOB ALI,SP,74713.00
SP,2.00,41.00,Amroha,Amroha,NAUSHAD ALI,BSP,59671.00
SP,2.00,41.00,Amroha,Amroha,DR. KUNWAR SAIN SAINI,BJP+,45420.00
SP,2.00,41.00,Amroha,Amroha,SALEEM KHAN,RLD,14132.00
SP,2.00,41.00,Amroha,Amroha,SHAMEEM AHMAD,others,2861.00
SP,2.00,41.00,Amroha,Amroha,None of the Above,None of the Above,1219.00
SP,2.00,41.00,Amroha,Amroha,MOHD SHOEB,others,1050.00
SP,2.00,41.00,Amroha,Amroha,MOHD HASEEN,Independent,786.00
SP,2.00,41.00,Amroha,Amroha,SHASHI,Independent,497.00
SP,2.00,41.00,Amroha,Amroha,MOHD RIZWAN,others,384.00
SP,2.00,41.00,Amroha,Amroha,YASIR ABDULLA,Independent,235.00
SP,2.00,41.00,Amroha,Amroha,BHOLEY,Independent,149.00
SP,2.00,41.00,Amroha,Amroha,DHARMVEER SINGH SAINI,Independent,144.00
SP,2.00,41.00,Amroha,Amroha,KHUSHREED AHMAD,Independent,116.00
SP,2.00,42.00,Hasanpur,Amroha,MAHENDRA SINGH KHARGVANSHI,BJP+,111269.00
SP,2.00,42.00,Hasanpur,Amroha,KAMAL AKHTAR,SP,83499.00
SP,2.00,42.00,Hasanpur,Amroha,GANGASARAN KHADGVANSI,BSP,51930.00
SP,2.00,42.00,Hasanpur,Amroha,None of the Above,None of the Above,1694.00
SP,2.00,42.00,Hasanpur,Amroha,INDRAJEET,others,1283.00
SP,2.00,42.00,Hasanpur,Amroha,NAUSHAD ALI,others,1235.00
SP,2.00,42.00,Hasanpur,Amroha,MAHAVEER,RLD,1034.00
SP,2.00,42.00,Hasanpur,Amroha,LEELA DEVI,others,966.00
SP,2.00,42.00,Hasanpur,Amroha,VIJAYPAL,others,850.00
SP,2.00,42.00,Hasanpur,Amroha,RAJENDRA SINGH,Independent,787.00
SP,2.00,42.00,Hasanpur,Amroha,VINAY BHAIYA,others,372.00
SP,1.00,43.00,Siwal khas,Meerut,JITENDRA PAL SINGH (BILLU),BJP+,72842.00
SP,1.00,43.00,Siwal khas,Meerut,GHULAM MOHAMMAD,SP,61421.00
SP,1.00,43.00,Siwal khas,Meerut,YASHVEER SINGH,RLD,44710.00
SP,1.00,43.00,Siwal khas,Meerut,NADEEM AHAMAD URF NADEEM CHAUHAN,BSP,42524.00
SP,1.00,43.00,Siwal khas,Meerut,None of the Above,None of the Above,1086.00
SP,1.00,43.00,Siwal khas,Meerut,DEEPAK RAM,others,1010.00
SP,1.00,43.00,Siwal khas,Meerut,HARENDRA,Independent,592.00
SP,1.00,43.00,Siwal khas,Meerut,SUBHASH,Independent,551.00
SP,1.00,43.00,Siwal khas,Meerut,WASI MOHAMMAD,Independent,342.00
SP,1.00,43.00,Siwal khas,Meerut,VIKRANT CHOUDHARY,Independent,287.00
SP,1.00,44.00,Sardhana,Meerut,SANGEET SINGH SOM,BJP+,97921.00
SP,1.00,44.00,Sardhana,Meerut,ATUL PRADHAN,SP,76296.00
SP,1.00,44.00,Sardhana,Meerut,HAFIZ IMRAN YAQOOB,BSP,57239.00
SP,1.00,44.00,Sardhana,Meerut,VAKIL CHAUDHARY,RLD,3920.00
SP,1.00,44.00,Sardhana,Meerut,None of the Above,None of the Above,1087.00
SP,1.00,44.00,Sardhana,Meerut,VASIF ALI,Independent,964.00
SP,1.00,44.00,Sardhana,Meerut,VIKAS VERMA,others,583.00
SP,1.00,44.00,Sardhana,Meerut,TARUN KUMAR,others,433.00
SP,1.00,44.00,Sardhana,Meerut,DEVENDER,Independent,387.00
SP,1.00,44.00,Sardhana,Meerut,NARESH KASHYAP,Independent,273.00
SP,1.00,44.00,Sardhana,Meerut,MAMTA,others,148.00
SP,1.00,45.00,Hastinapur (SC),Meerut,DINESH KHATIK,BJP+,99436.00
SP,1.00,45.00,Hastinapur (SC),Meerut,YOGESH VERMA,BSP,63374.00
SP,1.00,45.00,Hastinapur (SC),Meerut,PRABHUDAYAL BALMIKI,SP,48979.00
SP,1.00,45.00,Hastinapur (SC),Meerut,KUSUM,RLD,6538.00
SP,1.00,45.00,Hastinapur (SC),Meerut,RAJKUMAR,others,1178.00
SP,1.00,45.00,Hastinapur (SC),Meerut,None of the Above,None of the Above,1013.00
SP,1.00,45.00,Hastinapur (SC),Meerut,DURYODHAN,others,853.00
SP,1.00,46.00,Kithore,Meerut,SATYAVIR TYAGI,BJP+,90622.00
SP,1.00,46.00,Kithore,Meerut,SHAHID MANZOOR,SP,79800.00
SP,1.00,46.00,Kithore,Meerut,GAJRAJ SINGH,BSP,62503.00
SP,1.00,46.00,Kithore,Meerut,MATLOOB GAUR,RLD,6598.00
SP,1.00,46.00,Kithore,Meerut,None of the Above,None of the Above,1224.00
SP,1.00,46.00,Kithore,Meerut,AMRISH KUMAR TYAGI,Independent,1008.00
SP,1.00,46.00,Kithore,Meerut,JAN MOHAMMAD,Independent,777.00
SP,1.00,46.00,Kithore,Meerut,RAHAT ALI,Independent,347.00
INC,1.00,47.00,Meerut Cantt.,Meerut,SATYA PRAKASH AGARWAL,BJP+,132518.00
INC,1.00,47.00,Meerut Cantt.,Meerut,SATENDRA SOLANKI,BSP,55899.00
INC,1.00,47.00,Meerut Cantt.,Meerut,RAMESH DHINGRA,INC,39650.00
INC,1.00,47.00,Meerut Cantt.,Meerut,SANJEEV DHAMA,RLD,3851.00
INC,1.00,47.00,Meerut Cantt.,Meerut,None of the Above,None of the Above,1110.00
INC,1.00,47.00,Meerut Cantt.,Meerut,VINOD CHAUDHARY URF VINOD KUMAR,Independent,950.00
INC,1.00,47.00,Meerut Cantt.,Meerut,PRADEEP SHARMA,Independent,617.00
INC,1.00,47.00,Meerut Cantt.,Meerut,SANJAY VERMA,others,610.00
INC,1.00,47.00,Meerut Cantt.,Meerut,DR. NARESH CHANDRA,Independent,394.00
INC,1.00,47.00,Meerut Cantt.,Meerut,KRISHAN KUMAR,others,332.00
INC,1.00,47.00,Meerut Cantt.,Meerut,MOHD FIROZ,others,285.00
INC,1.00,47.00,Meerut Cantt.,Meerut,JILE SINGH,others,254.00
INC,1.00,47.00,Meerut Cantt.,Meerut,V. P. SINGH,others,205.00
INC,1.00,47.00,Meerut Cantt.,Meerut,SATISH CHAND,others,149.00
INC,1.00,47.00,Meerut Cantt.,Meerut,LOKESH NYAYI,others,102.00
SP,1.00,48.00,Meerut,Meerut,RAFIQ ANSARI,SP,103217.00
SP,1.00,48.00,Meerut,Meerut,DR. LAXMIKANT BAJPAI,BJP+,74448.00
SP,1.00,48.00,Meerut,Meerut,PANKAJ JAULI,BSP,12636.00
SP,1.00,48.00,Meerut,Meerut,MEHFOOZ,Independent,1391.00
SP,1.00,48.00,Meerut,Meerut,None of the Above,None of the Above,738.00
SP,1.00,48.00,Meerut,Meerut,GYANENDRA KUMAR SHARMA,RLD,667.00
SP,1.00,48.00,Meerut,Meerut,WASIQUL HASAN ZAIDI,Independent,500.00
SP,1.00,48.00,Meerut,Meerut,RAJEEV KUMAR GARG,Independent,340.00
SP,1.00,48.00,Meerut,Meerut,RAJESH MOHAN SHARMA,Independent,323.00
SP,1.00,48.00,Meerut,Meerut,DHEERAJ GOYAL,others,279.00
SP,1.00,48.00,Meerut,Meerut,AMIT SHARMA,others,275.00
SP,1.00,48.00,Meerut,Meerut,JITENDRA VERMA,Independent,258.00
SP,1.00,48.00,Meerut,Meerut,MURTUJA,Independent,145.00
SP,1.00,48.00,Meerut,Meerut,CH. ABDUL WAHAB ADVOCATE,Independent,109.00
SP,1.00,48.00,Meerut,Meerut,PRITI,Independent,98.00
SP,1.00,48.00,Meerut,Meerut,AFZAL,others,92.00
INC,1.00,49.00,Meerut South,Meerut,DR. SOMENDRA TOMAR,BJP+,113225.00
INC,1.00,49.00,Meerut South,Meerut,HAJI MOHAMMAD YAQUB,BSP,77830.00
INC,1.00,49.00,Meerut South,Meerut,MOHAMMAD AZAD SAIFI,INC,69117.00
INC,1.00,49.00,Meerut South,Meerut,PAPPU GURJAR,RLD,5462.00
INC,1.00,49.00,Meerut South,Meerut,None of the Above,None of the Above,1401.00
INC,1.00,49.00,Meerut South,Meerut,CHAHAN SINGH,others,692.00
INC,1.00,49.00,Meerut South,Meerut,PRADEEP KUMAR,Independent,649.00
INC,1.00,49.00,Meerut South,Meerut,HOSIYAR SINGH,Independent,637.00
INC,1.00,49.00,Meerut South,Meerut,RAM SARAN SAINI,Independent,624.00
INC,1.00,49.00,Meerut South,Meerut,PANDIT RAVI BHATT,others,547.00
INC,1.00,49.00,Meerut South,Meerut,ATUL KHODAWAL,Independent,336.00
INC,1.00,49.00,Meerut South,Meerut,PRABUDH KUMAR,others,276.00
SP,1.00,50.00,Chhaprauli,Baghpat,SAHENDER SINGH RAMALA,RLD,65124.00
SP,1.00,50.00,Chhaprauli,Baghpat,SATENDER SINGH,BJP+,61282.00
SP,1.00,50.00,Chhaprauli,Baghpat,MANOJ CHAUDHARY,SP,39841.00
SP,1.00,50.00,Chhaprauli,Baghpat,RAJBALA,BSP,30241.00
SP,1.00,50.00,Chhaprauli,Baghpat,None of the Above,None of the Above,1027.00
SP,1.00,50.00,Chhaprauli,Baghpat,SUBHASH SINGH,Independent,758.00
SP,1.00,50.00,Chhaprauli,Baghpat,HUKAMCHAND,others,451.00
SP,1.00,50.00,Chhaprauli,Baghpat,ASAPHAK,others,444.00
SP,1.00,50.00,Chhaprauli,Baghpat,SAVITA MALIK,others,386.00
SP,1.00,50.00,Chhaprauli,Baghpat,INDU SINGH CHHAPRAULI,others,348.00
SP,1.00,50.00,Chhaprauli,Baghpat,CHAMAN SINGH,others,250.00
SP,1.00,51.00,Baraut,Baghpat,KRISHANPAL MALIK URF KRISHANPAL MALIK,BJP+,79427.00
SP,1.00,51.00,Baraut,Baghpat,SAHAB SINGH,RLD,52941.00
SP,1.00,51.00,Baraut,Baghpat,SHOKENDRA,SP,28376.00
SP,1.00,51.00,Baraut,Baghpat,LOKESH DIXIT,BSP,22071.00
SP,1.00,51.00,Baraut,Baghpat,None of the Above,None of the Above,870.00
SP,1.00,51.00,Baraut,Baghpat,ANISH,others,537.00
SP,1.00,51.00,Baraut,Baghpat,SHARAD JAIN,Independent,465.00
SP,1.00,51.00,Baraut,Baghpat,SUDHIR,others,280.00
SP,1.00,51.00,Baraut,Baghpat,BABLU,Independent,211.00
INC,1.00,52.00,Baghpat,Baghpat,YOGESH DHAMA,BJP+,92566.00
INC,1.00,52.00,Baghpat,Baghpat,AHMED HAMEED,BSP,61206.00
INC,1.00,52.00,Baghpat,Baghpat,KARTAR SINGH BHADANA,RLD,21751.00
INC,1.00,52.00,Baghpat,Baghpat,DR.KULDEEP UJJWAL,INC,19091.00
INC,1.00,52.00,Baghpat,Baghpat,None of the Above,None of the Above,954.00
INC,1.00,52.00,Baghpat,Baghpat,VIKAL SHARMA,Independent,609.00
INC,1.00,52.00,Baghpat,Baghpat,ASHISH TYAGI,Independent,508.00
INC,1.00,52.00,Baghpat,Baghpat,KURBAN,others,477.00
INC,1.00,52.00,Baghpat,Baghpat,PANKAJ KUMAR SINGH,Independent,333.00
INC,1.00,52.00,Baghpat,Baghpat,GEETA KASHYAP,others,311.00
INC,1.00,52.00,Baghpat,Baghpat,NORAJ SINGH,others,227.00
INC,1.00,52.00,Baghpat,Baghpat,MAKASUD,others,207.00
INC,1.00,52.00,Baghpat,Baghpat,PRAMOD ALIAS PRAMOD KUMAR GOSWAMI,others,204.00
INC,1.00,52.00,Baghpat,Baghpat,SOHANVEER SINGH BAUDH,others,169.00
SP,1.00,53.00,Loni,Ghaziabad,NANDKISHOR,BJP+,113088.00
SP,1.00,53.00,Loni,Ghaziabad,ZAKIR ALI,BSP,70275.00
SP,1.00,53.00,Loni,Ghaziabad,MADAN BHAIYA,RLD,42539.00
SP,1.00,53.00,Loni,Ghaziabad,RASHID MALIK,SP,42302.00
SP,1.00,53.00,Loni,Ghaziabad,AMIT KUMAR,Independent,3808.00
SP,1.00,53.00,Loni,Ghaziabad,None of the Above,None of the Above,1663.00
SP,1.00,53.00,Loni,Ghaziabad,NASIM,Independent,880.00
INC,1.00,54.00,Muradnagar,Ghaziabad,AJIT PAL TYAGI,BJP+,140759.00
INC,1.00,54.00,Muradnagar,Ghaziabad,SUDHAN KUMAR,BSP,51147.00
INC,1.00,54.00,Muradnagar,Ghaziabad,SURENDER PRAKASH,INC,49989.00
INC,1.00,54.00,Muradnagar,Ghaziabad,AJAY PAL SINGH,RLD,6648.00
INC,1.00,54.00,Muradnagar,Ghaziabad,None of the Above,None of the Above,1053.00
